NoseWrinklerR,CheekRaiserR,LidTightenerR,UpperLipRaiserR,EyesClosedR,UpperLidRaiserR
-1.0,-1.0,-1.0,-1.0,0.001845183,0.0
-1.0,-1.0,-1.0,-1.0,0.003711724,0.0
-1.0,-1.0,-1.0,-1.0,0.003711724,0.0
-1.0,-1.0,-1.0,-1.0,0.002214267,0.0
-1.0,-1.0,-1.0,-1.0,0.002214267,0.0
-1.0,-1.0,-1.0,-1.0,0.001357005,0.0
-1.0,-1.0,-1.0,-1.0,0.003445908,0.0
-1.0,-1.0,-1.0,-1.0,0.003445908,0.0
-1.0,-1.0,-1.0,-1.0,0.002028258,0.0
-1.0,-1.0,-1.0,-1.0,0.002028258,0.0
-1.0,-1.0,-1.0,-1.0,0.00122891,0.0
-1.0,-1.0,-1.0,-1.0,0.0007631332,0.0
-1.0,-1.0,-1.0,-1.0,0.0007631332,0.0
-1.0,-1.0,-1.0,-1.0,0.003172225,0.0
-1.0,-1.0,-1.0,-1.0,0.001883355,0.0
-1.0,-1.0,-1.0,-1.0,0.001883355,0.0
-1.0,-1.0,-1.0,-1.0,0.003667147,0.0
-1.0,-1.0,-1.0,-1.0,0.003667147,0.0
-1.0,-1.0,-1.0,-1.0,0.004522167,0.0
-1.0,-1.0,-1.0,-1.0,0.00495406,0.0
-1.0,-1.0,-1.0,-1.0,0.00495406,0.0
-1.0,-1.0,-1.0,-1.0,0.005182573,0.0
-1.0,-1.0,-1.0,-1.0,0.005182573,0.0
-1.0,-1.0,-1.0,-1.0,0.01198667,0.0
-1.0,-1.0,-1.0,-1.0,0.02653871,0.0
-1.0,-1.0,-1.0,-1.0,0.02653871,0.0
-1.0,-1.0,-1.0,-1.0,0.1559841,0.0
-1.0,-1.0,-1.0,-1.0,0.2194173,0.0
-1.0,-1.0,-1.0,-1.0,0.2194173,0.0
-1.0,-1.0,-1.0,-1.0,0.2308388,0.0
-1.0,-1.0,-1.0,-1.0,0.2308388,0.0
-1.0,-1.0,-1.0,-1.0,0.3834194,0.0
-1.0,-1.0,-1.0,-1.0,0.2928048,0.0
-1.0,-1.0,-1.0,-1.0,0.2928048,0.0
-1.0,-1.0,-1.0,-1.0,0.1217325,0.0
-1.0,-1.0,-1.0,-1.0,0.06110442,0.0
-1.0,-1.0,-1.0,-1.0,0.06110442,0.0
-1.0,-1.0,-1.0,-1.0,0.06110442,0.0
-1.0,-1.0,-1.0,-1.0,0.01739627,0.0
-1.0,-1.0,-1.0,-1.0,0.01285159,0.0
-1.0,-1.0,-1.0,-1.0,0.006607542,0.0
-1.0,-1.0,-1.0,-1.0,0.006607542,0.0
-1.0,-1.0,-1.0,-1.0,0.01884373,0.0
-1.0,-1.0,-1.0,-1.0,0.01884373,0.0
-1.0,-1.0,-1.0,-1.0,0.2124897,0.0
-1.0,-1.0,-1.0,-1.0,0.2124897,0.0
-1.0,-1.0,-1.0,-1.0,0.1413796,0.0
-1.0,-1.0,-1.0,-1.0,0.08256706,0.0
-1.0,-1.0,-1.0,-1.0,0.08256706,0.0
-1.0,-1.0,-1.0,-1.0,0.02046362,0.0
-1.0,-1.0,-1.0,-1.0,0.02046362,0.0
-1.0,-1.0,-1.0,-1.0,0.007342523,0.0
-1.0,-1.0,-1.0,-1.0,0.0009179362,0.0
-1.0,-1.0,-1.0,-1.0,0.0001370209,0.0
-1.0,-1.0,-1.0,-1.0,0.0001370209,0.0
-1.0,-1.0,-1.0,-1.0,0.0001370209,0.0
-1.0,-1.0,-1.0,-1.0,2.444504e-05,0.0
-1.0,-1.0,-1.0,-1.0,5.203693e-06,0.0
-1.0,-1.0,-1.0,-1.0,5.203693e-06,0.0
-1.0,-1.0,-1.0,-1.0,1.31307e-06,0.0
-1.0,-1.0,-1.0,-1.0,1.31307e-06,0.0
-1.0,-1.0,-1.0,-1.0,3.879172e-07,0.0
-1.0,-1.0,-1.0,-1.0,3.879172e-07,0.0
-1.0,-1.0,-1.0,-1.0,2.817856e-08,0.0
-1.0,-1.0,-1.0,-1.0,1.865038e-08,0.0
-1.0,-1.0,-1.0,-1.0,1.060309e-08,0.0
-1.0,-1.0,-1.0,-1.0,1.060309e-08,0.0
-1.0,-1.0,-1.0,-1.0,5.870842e-09,0.0
-1.0,-1.0,-1.0,-1.0,5.870842e-09,0.0
-1.0,-1.0,-1.0,-1.0,5.870842e-09,0.0
-1.0,-1.0,-1.0,-1.0,3.282192e-09,0.0
-1.0,-1.0,-1.0,-1.0,1.87538e-09,0.0
-1.0,-1.0,-1.0,-1.0,1.098855e-09,0.0
-1.0,-1.0,-1.0,-1.0,1.098855e-09,0.0
-1.0,-1.0,-1.0,-1.0,6.600702e-10,0.0
-1.0,-1.0,-1.0,-1.0,6.600702e-10,0.0
-1.0,-1.0,-1.0,-1.0,4.057327e-10,0.0
-1.0,-1.0,-1.0,-1.0,2.54596e-10,0.0
-1.0,-1.0,-1.0,-1.0,2.54596e-10,0.0
-1.0,-1.0,-1.0,-1.0,1.626701e-10,0.0
-1.0,-1.0,-1.0,-1.0,1.626701e-10,0.0
-1.0,-1.0,-1.0,-1.0,1.055699e-10,0.0
-1.0,-1.0,-1.0,-1.0,6.943352e-11,0.0
-1.0,-1.0,-1.0,-1.0,6.943352e-11,0.0
-1.0,-1.0,-1.0,-1.0,4.618677e-11,0.0
-1.0,-1.0,-1.0,-1.0,4.618677e-11,0.0
-1.0,-1.0,-1.0,-1.0,3.101849e-11,0.0
-1.0,-1.0,-1.0,-1.0,3.101849e-11,0.0
-1.0,-1.0,-1.0,-1.0,2.100058e-11,0.0
-1.0,-1.0,-1.0,-1.0,1.431444e-11,0.0
-1.0,-1.0,-1.0,-1.0,9.812312e-12,0.0
-1.0,-1.0,-1.0,-1.0,9.812312e-12,0.0
-1.0,-1.0,-1.0,-1.0,6.757967e-12,0.0
-1.0,-1.0,-1.0,-1.0,6.757967e-12,0.0
-1.0,-1.0,-1.0,-1.0,4.672692e-12,0.0
-1.0,-1.0,-1.0,-1.0,4.672692e-12,0.0
-1.0,-1.0,-1.0,-1.0,3.241431e-12,0.0
-1.0,-1.0,-1.0,-1.0,2.254663e-12,0.0
-1.0,-1.0,-1.0,-1.0,2.254663e-12,0.0
-1.0,-1.0,-1.0,-1.0,1.571837e-12,0.0
-1.0,-1.0,-1.0,-1.0,1.571837e-12,0.0
-1.0,-1.0,-1.0,-1.0,0.008240276,0.0
-1.0,-1.0,-1.0,-1.0,0.01881105,0.0
-1.0,-1.0,-1.0,-1.0,0.01881105,0.0
-1.0,-1.0,-1.0,-1.0,0.02029934,0.0
-1.0,-1.0,-1.0,-1.0,0.02029934,0.0
-1.0,-1.0,-1.0,-1.0,0.02265905,0.0
-1.0,-1.0,-1.0,-1.0,0.02265905,0.0
-1.0,-1.0,-1.0,-1.0,0.02694665,0.0
-1.0,-1.0,-1.0,-1.0,0.01381795,0.0
-1.0,-1.0,-1.0,-1.0,0.01381795,0.0
-1.0,-1.0,-1.0,-1.0,0.004563243,0.0
-1.0,-1.0,-1.0,-1.0,0.004563243,0.0
-1.0,-1.0,-1.0,-1.0,0.001746027,0.0
-1.0,-1.0,-1.0,-1.0,0.0007688631,0.0
-1.0,-1.0,-1.0,-1.0,0.002707938,0.0
-1.0,-1.0,-1.0,-1.0,0.002707938,0.0
-1.0,-1.0,-1.0,-1.0,0.002707938,0.0
-1.0,-1.0,-1.0,-1.0,0.04030624,0.0
-1.0,-1.0,-1.0,-1.0,0.3512027,0.0
-1.0,-1.0,-1.0,-1.0,0.3512027,0.0
-1.0,-1.0,-1.0,-1.0,0.7877331,0.0
-1.0,-1.0,-1.0,-1.0,0.6041372,0.0
-1.0,-1.0,-1.0,-1.0,0.6041372,0.0
-1.0,-1.0,-1.0,-1.0,0.3941537,0.0
-1.0,-1.0,-1.0,-1.0,0.3941537,0.0
-1.0,-1.0,-1.0,-1.0,0.09848516,0.0
-1.0,-1.0,-1.0,-1.0,0.06054404,0.0
-1.0,-1.0,-1.0,-1.0,0.06054404,0.0
-1.0,-1.0,-1.0,-1.0,0.04560348,0.0
-1.0,-1.0,-1.0,-1.0,0.04560348,0.0
-1.0,-1.0,-1.0,-1.0,0.01375254,0.0
-1.0,-1.0,-1.0,-1.0,0.01375254,0.0
-1.0,-1.0,-1.0,-1.0,0.001183239,0.0
-1.0,-1.0,-1.0,-1.0,0.0001226376,0.0
-1.0,-1.0,-1.0,-1.0,0.0001226376,0.0
-1.0,-1.0,-1.0,-1.0,0.004683269,0.0
-1.0,-1.0,-1.0,-1.0,0.004683269,0.0
-1.0,-1.0,-1.0,-1.0,0.0007187182,0.0
-1.0,-1.0,-1.0,-1.0,0.0001274547,0.0
-1.0,-1.0,-1.0,-1.0,0.0001274547,0.0
-1.0,-1.0,-1.0,-1.0,2.599955e-05,0.0
-1.0,-1.0,-1.0,-1.0,2.599955e-05,0.0
-1.0,-1.0,-1.0,-1.0,6.047697e-06,0.0
-1.0,-1.0,-1.0,-1.0,1.591334e-06,0.0
-1.0,-1.0,-1.0,-1.0,4.697001e-07,0.0
-1.0,-1.0,-1.0,-1.0,4.697001e-07,0.0
-1.0,-1.0,-1.0,-1.0,4.697001e-07,0.0
-1.0,-1.0,-1.0,-1.0,1.541517e-07,0.0
-1.0,-1.0,-1.0,-1.0,5.574978e-08,0.0
-1.0,-1.0,-1.0,-1.0,5.574978e-08,0.0
-1.0,-1.0,-1.0,-1.0,2.201822e-08,0.0
-1.0,-1.0,-1.0,-1.0,9.412685e-09,0.0
-1.0,-1.0,-1.0,-1.0,9.412685e-09,0.0
-1.0,-1.0,-1.0,-1.0,0.002247251,0.0
-1.0,-1.0,-1.0,-1.0,0.002247251,0.0
-1.0,-1.0,-1.0,-1.0,0.0009278568,0.0
-1.0,-1.0,-1.0,-1.0,0.0004127003,0.0
-1.0,-1.0,-1.0,-1.0,0.0004127003,0.0
-1.0,-1.0,-1.0,-1.0,0.00019609,0.0
-1.0,-1.0,-1.0,-1.0,0.00019609,0.0
-1.0,-1.0,-1.0,-1.0,9.874132e-05,0.0
-1.0,-1.0,-1.0,-1.0,9.874132e-05,0.0
-1.0,-1.0,-1.0,-1.0,5.230782e-05,0.0
-1.0,-1.0,-1.0,-1.0,2.89555e-05,0.0
-1.0,-1.0,-1.0,-1.0,2.89555e-05,0.0
-1.0,-1.0,-1.0,-1.0,1.664694e-05,0.0
-1.0,-1.0,-1.0,-1.0,1.664694e-05,0.0
-1.0,-1.0,-1.0,-1.0,9.886068e-06,0.0
-1.0,-1.0,-1.0,-1.0,6.035494e-06,0.0
-1.0,-1.0,-1.0,-1.0,3.772081e-06,0.0
-1.0,-1.0,-1.0,-1.0,3.772081e-06,0.0
-1.0,-1.0,-1.0,-1.0,3.772081e-06,0.0
-1.0,-1.0,-1.0,-1.0,2.404619e-06,0.0
-1.0,-1.0,-1.0,-1.0,1.55867e-06,0.0
-1.0,-1.0,-1.0,-1.0,1.55867e-06,0.0
-1.0,-1.0,-1.0,-1.0,1.02458e-06,0.0
-1.0,-1.0,-1.0,-1.0,6.814402e-07,0.0
-1.0,-1.0,-1.0,-1.0,6.814402e-07,0.0
-1.0,-1.0,-1.0,-1.0,4.576862e-07,0.0
-1.0,-1.0,-1.0,-1.0,4.576862e-07,0.0
-1.0,-1.0,-1.0,-1.0,3.099184e-07,0.0
-1.0,-1.0,-1.0,-1.0,2.11297e-07,0.0
-1.0,-1.0,-1.0,-1.0,2.11297e-07,0.0
-1.0,-1.0,-1.0,-1.0,0.002946265,0.0
-1.0,-1.0,-1.0,-1.0,0.002946265,0.0
-1.0,-1.0,-1.0,-1.0,0.006497109,0.0
-1.0,-1.0,-1.0,-1.0,0.01287325,0.0
-1.0,-1.0,-1.0,-1.0,0.01287325,0.0
-1.0,-1.0,-1.0,-1.0,0.002674188,0.0
-1.0,-1.0,-1.0,-1.0,0.002674188,0.0
-1.0,-1.0,-1.0,-1.0,0.000718452,0.0
-1.0,-1.0,-1.0,-1.0,0.000718452,0.0
-1.0,-1.0,-1.0,-1.0,0.003602978,0.0
-1.0,-1.0,-1.0,-1.0,0.0007515606,0.0
-1.0,-1.0,-1.0,-1.0,0.002765108,0.0
-1.0,-1.0,-1.0,-1.0,0.002765108,0.0
-1.0,-1.0,-1.0,-1.0,0.002765108,0.0
-1.0,-1.0,-1.0,-1.0,0.008787294,0.0
-1.0,-1.0,-1.0,-1.0,0.02650269,0.0
-1.0,-1.0,-1.0,-1.0,0.02650269,0.0
-1.0,-1.0,-1.0,-1.0,0.02745392,0.0
-1.0,-1.0,-1.0,-1.0,0.02745392,0.0
-1.0,-1.0,-1.0,-1.0,0.02691098,0.0
-1.0,-1.0,-1.0,-1.0,0.01733102,0.0
-1.0,-1.0,-1.0,-1.0,0.01733102,0.0
-1.0,-1.0,-1.0,-1.0,0.008801901,0.0
-1.0,-1.0,-1.0,-1.0,0.002205843,0.0
-1.0,-1.0,-1.0,-1.0,0.002205843,0.0
-1.0,-1.0,-1.0,-1.0,0.004282831,0.0
-1.0,-1.0,-1.0,-1.0,0.004282831,0.0
-1.0,-1.0,-1.0,-1.0,0.005007068,0.0
-1.0,-1.0,-1.0,-1.0,0.001616481,0.0
-1.0,-1.0,-1.0,-1.0,0.001616481,0.0
-1.0,-1.0,-1.0,-1.0,0.000575395,0.0
-1.0,-1.0,-1.0,-1.0,0.000575395,0.0
-1.0,-1.0,-1.0,-1.0,0.0002237773,0.0
-1.0,-1.0,-1.0,-1.0,0.0002237773,0.0
-1.0,-1.0,-1.0,-1.0,9.423916e-05,0.0
-1.0,-1.0,-1.0,-1.0,4.260478e-05,0.0
-1.0,-1.0,-1.0,-1.0,4.260478e-05,0.0
-1.0,-1.0,-1.0,-1.0,2.050992e-05,0.0
-1.0,-1.0,-1.0,-1.0,2.050992e-05,0.0
-1.0,-1.0,-1.0,-1.0,1.043392e-05,0.0
-1.0,-1.0,-1.0,-1.0,5.570224e-06,0.0
-1.0,-1.0,-1.0,-1.0,5.570224e-06,0.0
-1.0,-1.0,-1.0,-1.0,3.100994e-06,0.0
-1.0,-1.0,-1.0,-1.0,3.100994e-06,0.0
-1.0,-1.0,-1.0,-1.0,1.789973e-06,0.0
-1.0,-1.0,-1.0,-1.0,1.065904e-06,0.0
-1.0,-1.0,-1.0,-1.0,1.065904e-06,0.0
-1.0,-1.0,-1.0,-1.0,6.518794e-07,0.0
-1.0,-1.0,-1.0,-1.0,4.07831e-07,0.0
-1.0,-1.0,-1.0,-1.0,4.07831e-07,0.0
-1.0,-1.0,-1.0,-1.0,2.601241e-07,0.0
-1.0,-1.0,-1.0,-1.0,2.601241e-07,0.0
-1.0,-1.0,-1.0,-1.0,1.686452e-07,0.0
-1.0,-1.0,-1.0,-1.0,1.686452e-07,0.0
-1.0,-1.0,-1.0,-1.0,1.108539e-07,0.0
-1.0,-1.0,-1.0,-1.0,7.37159e-08,0.0
-1.0,-1.0,-1.0,-1.0,7.37159e-08,0.0
